facility_accident_id,accident_id,facility_id,date_of_accident,time_accident_began,release_duration,naics_code
100000036301_1,Accident 1,100000036301,June 1999,14:00,000 Hours 05 Minutes,22131
100000036301_2,Accident 2,100000036301,June 1997,10:45,000 Hours 01 Minutes,22131
100000040635_1,Accident 1,100000040635,March 2024,09:30,000 Hours 15 Minutes,311412
100000040635_2,Accident 2,100000040635,September 2023,00:30,000 Hours 30 Minutes,311412
100000043963_1,Accident 1,100000043963,April 2013,16:00,001 Hours 00 Minutes,42469
100000047601_1,Accident 1,100000047601,May 2003,19:00,000 Hours 15 Minutes,42469
100000049609_1,Accident 1,100000049609,May 2018,04:30,000 Hours 01 Minutes,325211
100000055138_1,Accident 1,100000055138,December 2007,16:28,000 Hours 05 Minutes,332912
100000057671_1,Accident 1,100000057671,June 2007,04:45,005 Hours 00 Minutes,32615
100000066894_1,Accident 1,100000066894,November 2013,22:00,000 Hours 01 Minutes,562211
100000072155_1,Accident 1,100000072155,November 2017,20:49,000 Hours 05 Minutes,32512
100000073065_1,Accident 1,100000073065,September 2003,11:30,000 Hours 01 Minutes,331112
100000073751_1,Accident 1,100000073751,August 2021,23:30,012 Hours 18 Minutes,325211
100000076339_1,Accident 1,100000076339,May 2024,01:00,000 Hours 03 Minutes,32513
100000084384_1,Accident 1,100000084384,December 2019,09:00,000 Hours 10 Minutes,32211
100000085169_1,Accident 1,100000085169,March 2019,08:07,000 Hours 01 Minutes,33636
100000088683_1,Accident 1,100000088683,September 2022,18:15,002 Hours 59 Minutes,32411
100000089904_1,Accident 1,100000089904,July 2015,17:30,006 Hours 40 Minutes,311512
100000092464_1,Accident 1,100000092464,September 2019,07:05,000 Hours 01 Minutes,311412
100000092883_1,Accident 1,100000092883,October 2014,00:01,999 Hours 59 Minutes,31141
100000096736_1,Accident 1,100000096736,July 1998,19:00,000 Hours 01 Minutes,331112
100000101846_1,Accident 1,100000101846,March 2010,10:00,010 Hours 00 Minutes,325998
100000101846_2,Accident 2,100000101846,October 2007,10:30,000 Hours 05 Minutes,325998
100000104031_1,Accident 1,100000104031,June 2019,09:45,000 Hours 01 Minutes,22132
100000110293_1,Accident 1,100000110293,May 2023,02:00,000 Hours 02 Minutes,327212
100000110293_2,Accident 2,100000110293,May 2023,02:00,000 Hours 02 Minutes,327212
100000110293_3,Accident 3,100000110293,June 2020,09:15,000 Hours 01 Minutes,327212
100000110293_4,Accident 4,100000110293,September 2017,08:30,000 Hours 01 Minutes,327212
100000110293_5,Accident 5,100000110293,May 2017,15:00,000 Hours 30 Minutes,327212
100000113511_1,Accident 1,100000113511,January 2000,20:00,000 Hours 01 Minutes,31151
100000115145_1,Accident 1,100000115145,January 2006,03:35,000 Hours 45 Minutes,311612
100000115412_1,Accident 1,100000115412,October 2020,17:00,000 Hours 20 Minutes,325211
100000115412_2,Accident 2,100000115412,May 2018,08:10,000 Hours 05 Minutes,325211
100000115412_3,Accident 3,100000115412,February 2018,10:15,000 Hours 15 Minutes,325211
100000115412_4,Accident 4,100000115412,August 2014,00:30,000 Hours 03 Minutes,325211
100000115412_5,Accident 5,100000115412,May 2014,06:00,000 Hours 15 Minutes,325211
100000115412_6,Accident 6,100000115412,March 2014,08:00,000 Hours 05 Minutes,325211
100000117278_1,Accident 1,100000117278,December 2020,10:42,005 Hours 02 Minutes,311991
100000119686_1,Accident 1,100000119686,June 2021,23:20,002 Hours 40 Minutes,32599
100000127506_1,Accident 1,100000127506,April 2019,19:50,000 Hours 01 Minutes,325211
100000127506_2,Accident 2,100000127506,March 2019,21:27,000 Hours 04 Minutes,325211
100000127506_3,Accident 3,100000127506,July 2018,12:54,000 Hours 45 Minutes,325211
100000127506_4,Accident 4,100000127506,October 2017,17:59,000 Hours 04 Minutes,325211
100000127506_5,Accident 5,100000127506,September 2017,03:23,000 Hours 01 Minutes,325211
100000127506_6,Accident 6,100000127506,June 2017,01:02,000 Hours 08 Minutes,325211
100000127506_7,Accident 7,100000127506,April 2017,22:19,000 Hours 14 Minutes,325211
100000127506_8,Accident 8,100000127506,February 2016,14:33,000 Hours 17 Minutes,325211
100000127506_9,Accident 9,100000127506,September 2015,06:53,005 Hours 13 Minutes,325211
100000127506_10,Accident 10,100000127506,July 2015,12:08,000 Hours 02 Minutes,325211
100000136783_1,Accident 1,100000136783,August 2002,15:00,000 Hours 01 Minutes,325199
100000138987_1,Accident 1,100000138987,May 2018,14:08,000 Hours 02 Minutes,11511
100000142892_1,Accident 1,100000142892,December 2006,14:51,001 Hours 39 Minutes,42491
100000145559_1,Accident 1,100000145559,May 2023,20:00,000 Hours 15 Minutes,22132
100000156047_1,Accident 1,100000156047,March 2001,09:00,000 Hours 01 Minutes,325211
100000166955_1,Accident 1,100000166955,May 2004,10:05,000 Hours 15 Minutes,22131
100000166955_2,Accident 2,100000166955,September 2003,09:00,000 Hours 15 Minutes,22131
100000167151_1,Accident 1,100000167151,July 2023,21:35,002 Hours 30 Minutes,31161
100000167883_1,Accident 1,100000167883,May 1998,16:30,000 Hours 02 Minutes,22132
100000169514_1,Accident 1,100000169514,October 2000,13:00,000 Hours 01 Minutes,331314
100000182973_1,Accident 1,100000182973,October 2010,05:13,000 Hours 09 Minutes,22131
100000193934_1,Accident 1,100000193934,June 2018,07:50,000 Hours 55 Minutes,32519
100000227471_1,Accident 1,100000227471,November 2014,08:30,000 Hours 05 Minutes,48422
100000227471_2,Accident 2,100000227471,August 2014,13:00,000 Hours 02 Minutes,48422
100000230074_1,Accident 1,100000230074,July 2015,11:00,001 Hours 00 Minutes,22131
100000018562_1,Accident 1,100000018562,July 1998,05:30,001 Hours 15 Minutes,42291
100000026107_1,Accident 1,100000026107,July 2023,02:30,000 Hours 01 Minutes,325311
100000037097_1,Accident 1,100000037097,November 2007,15:35,021 Hours 10 Minutes,22132
100000038318_1,Accident 1,100000038318,January 2020,15:55,003 Hours 20 Minutes,32411
100000055067_1,Accident 1,100000055067,July 2022,14:00,384 Hours 00 Minutes,21113
100000067125_1,Accident 1,100000067125,October 1994,08:45,000 Hours 01 Minutes,211112
100000106789_1,Accident 1,100000106789,July 2020,09:00,000 Hours 05 Minutes,311991
100000109857_1,Accident 1,100000109857,May 1998,10:00,008 Hours 00 Minutes,22131
100000121496_1,Accident 1,100000121496,September 2022,12:15,008 Hours 00 Minutes,311412
100000123591_1,Accident 1,100000123591,April 2024,03:00,006 Hours 30 Minutes,32411
100000123591_2,Accident 2,100000123591,May 2023,08:20,002 Hours 11 Minutes,32411
100000128462_1,Accident 1,100000128462,August 1998,14:30,000 Hours 01 Minutes,42291
100000136337_1,Accident 1,100000136337,May 2020,01:05,000 Hours 16 Minutes,325311
100000146567_1,Accident 1,100000146567,December 2021,15:54,000 Hours 14 Minutes,32411
100000154496_1,Accident 1,100000154496,July 2023,22:40,000 Hours 10 Minutes,311612
100000154496_2,Accident 2,100000154496,November 2021,04:50,001 Hours 30 Minutes,311612
100000154496_3,Accident 3,100000154496,July 2021,19:50,000 Hours 10 Minutes,311612
100000154496_4,Accident 4,100000154496,May 2019,22:40,000 Hours 20 Minutes,311612
100000172225_1,Accident 1,100000172225,February 1997,06:00,000 Hours 03 Minutes,22132
100000182447_1,Accident 1,100000182447,January 2002,04:00,000 Hours 30 Minutes,42251
100000194407_1,Accident 1,100000194407,August 2007,21:00,000 Hours 01 Minutes,22131
100000196806_1,Accident 1,100000196806,January 2015,15:45,015 Hours 30 Minutes,211112
100000213501_1,Accident 1,100000213501,April 2009,14:20,003 Hours 00 Minutes,211112
100000231858_1,Accident 1,100000231858,September 2017,16:00,000 Hours 01 Minutes,49312
100000239039_1,Accident 1,100000239039,February 2021,21:55,000 Hours 20 Minutes,21113
100000010203_1,Accident 1,100000010203,June 2011,11:17,002 Hours 32 Minutes,311511
100000027384_1,Accident 1,100000027384,July 2019,10:09,000 Hours 01 Minutes,311411
100000032074_1,Accident 1,100000032074,January 1997,15:40,000 Hours 10 Minutes,31171
100000032939_1,Accident 1,100000032939,July 2015,16:00,001 Hours 45 Minutes,311411
100000036365_1,Accident 1,100000036365,August 2023,09:15,004 Hours 00 Minutes,31141
100000049645_1,Accident 1,100000049645,November 2020,13:55,001 Hours 41 Minutes,325211
100000050605_1,Accident 1,100000050605,January 2020,02:00,000 Hours 05 Minutes,325211
100000050605_2,Accident 2,100000050605,June 2013,08:00,000 Hours 05 Minutes,325211
100000050605_3,Accident 3,100000050605,August 2009,16:10,000 Hours 05 Minutes,325211
100000105646_1,Accident 1,100000105646,February 2010,12:10,000 Hours 30 Minutes,42469
100000123635_1,Accident 1,100000123635,February 2004,10:45,000 Hours 10 Minutes,32211
100000123635_2,Accident 2,100000123635,October 2000,13:30,000 Hours 10 Minutes,32211
100000123635_3,Accident 3,100000123635,June 2000,12:00,000 Hours 10 Minutes,32211
100000137238_1,Accident 1,100000137238,July 2022,19:50,006 Hours 10 Minutes,49312
100000152513_1,Accident 1,100000152513,February 1998,10:45,000 Hours 01 Minutes,325181
100000152513_2,Accident 2,100000152513,October 1997,22:06,000 Hours 01 Minutes,325181
100000152513_3,Accident 3,100000152513,July 1996,10:35,000 Hours 01 Minutes,325181
100000152513_4,Accident 4,100000152513,March 1996,23:50,000 Hours 05 Minutes,325181
100000156555_1,Accident 1,100000156555,May 2014,19:50,000 Hours 40 Minutes,31141
100000159366_1,Accident 1,100000159366,December 2019,11:10,000 Hours 15 Minutes,49312
100000239397_1,Accident 1,100000239397,August 2022,08:25,000 Hours 05 Minutes,32599
100000022557_1,Accident 1,100000022557,January 2024,07:15,000 Hours 30 Minutes,339999
100000024092_1,Accident 1,100000024092,January 2002,13:50,000 Hours 30 Minutes,32512
100000028105_1,Accident 1,100000028105,December 2016,22:50,000 Hours 01 Minutes,32411
100000037435_1,Accident 1,100000037435,October 2018,15:00,010 Hours 30 Minutes,332111
100000041242_1,Accident 1,100000041242,August 2016,17:15,000 Hours 29 Minutes,311615
100000041634_1,Accident 1,100000041634,July 2001,09:00,000 Hours 01 Minutes,22131
100000042937_1,Accident 1,100000042937,November 1994,09:05,000 Hours 05 Minutes,22132
100000045195_1,Accident 1,100000045195,November 2009,14:30,000 Hours 01 Minutes,22131
100000045989_1,Accident 1,100000045989,July 2023,16:00,000 Hours 01 Minutes,32512
100000045989_2,Accident 2,100000045989,December 2019,08:30,000 Hours 05 Minutes,32512
100000050865_1,Accident 1,100000050865,January 1999,04:00,000 Hours 02 Minutes,33122
100000051052_1,Accident 1,100000051052,September 2019,20:30,002 Hours 36 Minutes,311615
100000051819_1,Accident 1,100000051819,June 2021,12:00,000 Hours 05 Minutes,32541
100000059651_1,Accident 1,100000059651,December 1997,10:30,001 Hours 30 Minutes,32211
100000059651_2,Accident 2,100000059651,April 1997,23:30,003 Hours 00 Minutes,32211
100000072609_1,Accident 1,100000072609,March 2020,09:00,000 Hours 05 Minutes,325211
100000072609_2,Accident 2,100000072609,March 2020,21:02,000 Hours 05 Minutes,325211
100000072609_3,Accident 3,100000072609,February 2020,21:01,000 Hours 05 Minutes,325211
100000072609_4,Accident 4,100000072609,July 2019,15:35,000 Hours 05 Minutes,325211
100000072609_5,Accident 5,100000072609,May 2019,04:10,000 Hours 30 Minutes,325211
100000072609_6,Accident 6,100000072609,April 2019,01:20,002 Hours 30 Minutes,325211
100000072609_7,Accident 7,100000072609,February 2019,00:02,000 Hours 05 Minutes,325211
100000072609_8,Accident 8,100000072609,October 2018,08:15,000 Hours 05 Minutes,325211
100000072609_9,Accident 9,100000072609,June 2017,05:00,000 Hours 02 Minutes,325211
100000072609_10,Accident 10,100000072609,June 2017,07:45,002 Hours 30 Minutes,325211
100000072609_11,Accident 11,100000072609,November 2016,02:00,000 Hours 01 Minutes,325211
100000072609_12,Accident 12,100000072609,June 2015,11:45,000 Hours 05 Minutes,325211
100000072609_13,Accident 13,100000072609,June 2015,11:45,000 Hours 05 Minutes,325211
100000074901_1,Accident 1,100000074901,August 2014,18:15,003 Hours 15 Minutes,22132
100000088969_1,Accident 1,100000088969,May 2002,16:40,000 Hours 01 Minutes,32599
100000088969_2,Accident 2,100000088969,May 2000,18:00,000 Hours 01 Minutes,32599
100000091651_1,Accident 1,100000091651,June 2021,03:23,002 Hours 58 Minutes,22132
100000091697_1,Accident 1,100000091697,July 2000,11:51,000 Hours 40 Minutes,325211
100000098191_1,Accident 1,100000098191,December 1998,12:30,000 Hours 01 Minutes,331111
100000105058_1,Accident 1,100000105058,October 2007,13:45,001 Hours 10 Minutes,32211
100000105717_1,Accident 1,100000105717,February 2017,12:15,003 Hours 05 Minutes,33111
100000105717_2,Accident 2,100000105717,February 2016,10:37,000 Hours 05 Minutes,33111
100000109848_1,Accident 1,100000109848,December 1997,16:00,000 Hours 45 Minutes,49312
100000128113_1,Accident 1,100000128113,July 2000,21:00,002 Hours 30 Minutes,22132
100000130244_1,Accident 1,100000130244,June 2019,13:35,000 Hours 01 Minutes,32411
100000130459_1,Accident 1,100000130459,February 2021,19:20,000 Hours 01 Minutes,333314
100000130459_2,Accident 2,100000130459,September 2016,06:45,000 Hours 30 Minutes,32518
100000135285_1,Accident 1,100000135285,June 2007,11:00,000 Hours 10 Minutes,311941
100000143114_1,Accident 1,100000143114,October 2008,10:30,000 Hours 05 Minutes,213112
100000153585_1,Accident 1,100000153585,April 2019,06:00,002 Hours 00 Minutes,49312
100000153585_2,Accident 2,100000153585,August 2016,17:30,001 Hours 00 Minutes,49312
100000170744_1,Accident 1,100000170744,January 1999,04:00,000 Hours 02 Minutes,331111
100000175623_1,Accident 1,100000175623,July 2022,20:25,000 Hours 32 Minutes,31199
100000183062_1,Accident 1,100000183062,April 2004,15:00,000 Hours 01 Minutes,311612
100000183071_1,Accident 1,100000183071,September 2016,07:40,000 Hours 15 Minutes,311513
100000205191_1,Accident 1,100000205191,December 2018,18:00,001 Hours 00 Minutes,21113
100000211219_1,Accident 1,100000211219,March 2023,05:00,009 Hours 30 Minutes,311612
100000236158_1,Accident 1,100000236158,December 2021,09:00,001 Hours 50 Minutes,21111
100000236167_1,Accident 1,100000236167,December 2022,07:20,009 Hours 39 Minutes,21113
100000250097_1,Accident 1,100000250097,May 2022,15:00,000 Hours 10 Minutes,22131
100000250097_2,Accident 2,100000250097,June 2021,12:15,003 Hours 45 Minutes,22131
100000121584_1,Accident 1,100000121584,December 1998,15:30,001 Hours 00 Minutes,49312
100000123332_1,Accident 1,100000123332,July 2013,18:50,002 Hours 10 Minutes,22131
100000124741_1,Accident 1,100000124741,August 2002,10:35,000 Hours 45 Minutes,22131
100000148057_1,Accident 1,100000148057,September 2016,16:46,000 Hours 15 Minutes,42471
100000182312_1,Accident 1,100000182312,October 2007,23:35,003 Hours 30 Minutes,31212
100000086845_1,Accident 1,100000086845,June 2010,16:40,001 Hours 00 Minutes,221112
100000086845_2,Accident 2,100000086845,April 2010,12:31,000 Hours 06 Minutes,221112
100000201827_1,Accident 1,100000201827,August 2011,07:00,000 Hours 10 Minutes,331491
100000228595_1,Accident 1,100000228595,April 2020,09:30,002 Hours 50 Minutes,311991
100000019151_1,Accident 1,100000019151,July 2015,09:40,000 Hours 01 Minutes,31311
100000020345_1,Accident 1,100000020345,October 2007,10:50,002 Hours 45 Minutes,22132
100000020345_2,Accident 2,100000020345,February 2004,16:45,002 Hours 00 Minutes,22132
100000050491_1,Accident 1,100000050491,April 2023,07:40,000 Hours 05 Minutes,325199
100000082466_1,Accident 1,100000082466,May 2021,21:26,000 Hours 30 Minutes,311612
100000082466_2,Accident 2,100000082466,March 2018,00:24,001 Hours 21 Minutes,311612
100000098627_1,Accident 1,100000098627,May 2017,13:15,000 Hours 01 Minutes,311991
100000120451_1,Accident 1,100000120451,May 2019,13:00,000 Hours 15 Minutes,32518
100000132652_1,Accident 1,100000132652,May 1995,19:10,000 Hours 30 Minutes,22131
100000197379_1,Accident 1,100000197379,July 2006,04:10,006 Hours 00 Minutes,325211
100000246824_1,Accident 1,100000246824,January 2024,12:10,000 Hours 41 Minutes,42469
100000004336_1,Accident 1,100000004336,March 2024,09:15,000 Hours 24 Minutes,311611
100000009947_1,Accident 1,100000009947,November 2013,07:45,000 Hours 01 Minutes,42491
100000068856_1,Accident 1,100000068856,December 1996,08:00,000 Hours 10 Minutes,42291
100000181849_1,Accident 1,100000181849,February 2015,05:00,012 Hours 35 Minutes,325193
100000191295_1,Accident 1,100000191295,May 2008,11:30,000 Hours 10 Minutes,325193
100000199224_1,Accident 1,100000199224,December 2021,21:20,000 Hours 01 Minutes,311615
100000021175_1,Accident 1,100000021175,July 1997,14:00,001 Hours 00 Minutes,22131
100000021175_2,Accident 2,100000021175,December 1995,09:00,000 Hours 30 Minutes,22131
100000021175_3,Accident 3,100000021175,March 1995,09:30,000 Hours 30 Minutes,22131
100000037747_1,Accident 1,100000037747,August 1996,19:30,000 Hours 15 Minutes,31142
100000037747_2,Accident 2,100000037747,January 1996,14:35,000 Hours 10 Minutes,311615
100000050366_1,Accident 1,100000050366,July 2021,18:34,000 Hours 01 Minutes,32211
100000057207_1,Accident 1,100000057207,May 2002,14:00,000 Hours 01 Minutes,325199
100000074439_1,Accident 1,100000074439,October 2020,09:00,000 Hours 01 Minutes,32518
100000074439_2,Accident 2,100000074439,February 2016,09:40,000 Hours 40 Minutes,32518
100000081458_1,Accident 1,100000081458,August 2003,18:30,000 Hours 15 Minutes,56221
100000085891_1,Accident 1,100000085891,July 2023,13:30,015 Hours 00 Minutes,32629
100000129318_1,Accident 1,100000129318,September 2006,09:40,003 Hours 29 Minutes,326199
100000136131_1,Accident 1,100000136131,July 2023,21:30,000 Hours 07 Minutes,311615
100000136131_2,Accident 2,100000136131,February 2018,19:00,000 Hours 15 Minutes,311612
100000136131_3,Accident 3,100000136131,March 2017,06:15,000 Hours 10 Minutes,311612
100000136131_4,Accident 4,100000136131,March 2016,13:30,000 Hours 15 Minutes,311612
100000136131_5,Accident 5,100000136131,November 2015,01:15,000 Hours 05 Minutes,311612
100000136131_6,Accident 6,100000136131,October 2014,20:30,000 Hours 05 Minutes,311612
100000136328_1,Accident 1,100000136328,March 2024,17:00,000 Hours 10 Minutes,32615
100000136328_2,Accident 2,100000136328,July 2023,09:30,000 Hours 01 Minutes,32615
100000144417_1,Accident 1,100000144417,June 1999,10:30,000 Hours 15 Minutes,325311
100000144417_2,Accident 2,100000144417,October 1998,17:30,004 Hours 00 Minutes,325311
100000144417_3,Accident 3,100000144417,October 1997,13:47,000 Hours 04 Minutes,325311
100000144417_4,Accident 4,100000144417,July 1996,01:40,001 Hours 20 Minutes,325311
100000144417_5,Accident 5,100000144417,June 1996,20:00,000 Hours 04 Minutes,325311
100000144417_6,Accident 6,100000144417,August 1995,20:30,007 Hours 15 Minutes,325311
100000159507_1,Accident 1,100000159507,February 2022,11:30,001 Hours 00 Minutes,49312
100000166777_1,Accident 1,100000166777,October 2015,10:30,000 Hours 45 Minutes,311813
100000173572_1,Accident 1,100000173572,January 2020,15:30,000 Hours 25 Minutes,49312
100000173572_2,Accident 2,100000173572,January 2020,11:30,001 Hours 09 Minutes,49312
100000175197_1,Accident 1,100000175197,September 2021,07:30,146 Hours 00 Minutes,311612
100000178354_1,Accident 1,100000178354,August 2008,10:30,001 Hours 00 Minutes,221112
100000178862_1,Accident 1,100000178862,August 2015,09:47,001 Hours 22 Minutes,333415
100000184748_1,Accident 1,100000184748,June 2014,10:02,000 Hours 07 Minutes,221112
100000185881_1,Accident 1,100000185881,August 2016,05:14,001 Hours 06 Minutes,221112
100000193881_1,Accident 1,100000193881,November 2016,11:47,001 Hours 28 Minutes,311615
100000214243_1,Accident 1,100000214243,October 2019,10:01,000 Hours 09 Minutes,311991
100000229718_1,Accident 1,100000229718,November 2020,10:06,000 Hours 01 Minutes,32518
100000238717_1,Accident 1,100000238717,April 2019,13:00,000 Hours 01 Minutes,32532
100000245594_1,Accident 1,100000245594,October 2017,20:45,003 Hours 15 Minutes,31181
100000003738_1,Accident 1,100000003738,May 2021,17:03,002 Hours 27 Minutes,311611
100000003738_2,Accident 2,100000003738,November 2020,15:55,000 Hours 05 Minutes,311611
100000003738_3,Accident 3,100000003738,May 2020,09:00,000 Hours 10 Minutes,49312
100000010187_1,Accident 1,100000010187,August 1998,16:30,000 Hours 25 Minutes,49312
100000012522_1,Accident 1,100000012522,October 2019,02:30,000 Hours 30 Minutes,21113
100000016555_1,Accident 1,100000016555,June 1995,19:00,008 Hours 00 Minutes,115112
100000022922_1,Accident 1,100000022922,December 1997,22:00,004 Hours 00 Minutes,32518
100000022922_2,Accident 2,100000022922,May 1997,14:00,003 Hours 00 Minutes,325188
100000024074_1,Accident 1,100000024074,July 2022,10:00,000 Hours 18 Minutes,21113
100000031191_1,Accident 1,100000031191,September 2017,18:15,000 Hours 30 Minutes,49312
100000033395_1,Accident 1,100000033395,December 1994,13:48,000 Hours 05 Minutes,22131
100000033395_2,Accident 2,100000033395,September 1994,16:00,000 Hours 05 Minutes,22131
100000033395_3,Accident 3,100000033395,May 1994,10:17,000 Hours 03 Minutes,22131
100000034269_1,Accident 1,100000034269,February 2005,07:00,000 Hours 10 Minutes,311612
100000034269_2,Accident 2,100000034269,February 2005,13:15,000 Hours 10 Minutes,311612
100000034312_1,Accident 1,100000034312,November 2020,17:50,000 Hours 01 Minutes,32512
100000039022_1,Accident 1,100000039022,March 2003,20:45,000 Hours 45 Minutes,32512
100000045033_1,Accident 1,100000045033,November 2022,05:50,084 Hours 55 Minutes,32411
100000047889_1,Accident 1,100000047889,October 2018,06:30,024 Hours 00 Minutes,42469
100000048986_1,Accident 1,100000048986,January 2012,05:51,000 Hours 05 Minutes,211112
100000050277_1,Accident 1,100000050277,June 1996,09:00,000 Hours 30 Minutes,42291
100000052159_1,Accident 1,100000052159,May 2019,10:57,002 Hours 00 Minutes,21113
100000053283_1,Accident 1,100000053283,April 2024,14:10,002 Hours 10 Minutes,22132
100000053924_1,Accident 1,100000053924,March 2017,13:30,000 Hours 01 Minutes,42491
100000054273_1,Accident 1,100000054273,August 1998,07:00,002 Hours 00 Minutes,31212
100000055307_1,Accident 1,100000055307,December 2019,05:14,000 Hours 01 Minutes,32518
100000055799_1,Accident 1,100000055799,July 2021,00:40,000 Hours 01 Minutes,22132
100000057154_1,Accident 1,100000057154,December 2019,08:00,000 Hours 01 Minutes,32615
100000057323_1,Accident 1,100000057323,September 2020,11:30,000 Hours 15 Minutes,49319
100000057323_2,Accident 2,100000057323,February 2019,04:00,000 Hours 05 Minutes,49319
100000057323_3,Accident 3,100000057323,July 2018,07:15,000 Hours 03 Minutes,49319
100000057323_4,Accident 4,100000057323,June 2018,16:25,000 Hours 02 Minutes,49319
100000057323_5,Accident 5,100000057323,December 2016,22:30,000 Hours 02 Minutes,49319
100000057323_6,Accident 6,100000057323,October 2014,15:56,000 Hours 07 Minutes,49319
100000057323_7,Accident 7,100000057323,November 2012,08:42,001 Hours 00 Minutes,49319
100000057323_8,Accident 8,100000057323,June 2008,07:43,000 Hours 19 Minutes,49312
100000057528_1,Accident 1,100000057528,July 2019,10:45,010 Hours 47 Minutes,32511
100000059214_1,Accident 1,100000059214,May 2017,17:09,000 Hours 01 Minutes,32411
100000059214_2,Accident 2,100000059214,June 2013,01:30,011 Hours 00 Minutes,32411
100000059214_3,Accident 3,100000059214,March 2011,16:00,016 Hours 00 Minutes,32411
100000059214_4,Accident 4,100000059214,January 2011,08:15,001 Hours 06 Minutes,32411
100000061764_1,Accident 1,100000061764,January 2018,03:15,006 Hours 00 Minutes,21113
100000062905_1,Accident 1,100000062905,March 2024,12:45,004 Hours 00 Minutes,32411
100000062905_2,Accident 2,100000062905,September 2022,15:15,000 Hours 48 Minutes,32411
100000062905_3,Accident 3,100000062905,December 2021,00:51,391 Hours 24 Minutes,32411
100000063931_1,Accident 1,100000063931,October 2012,19:30,003 Hours 30 Minutes,21113
100000067189_1,Accident 1,100000067189,February 2020,05:15,000 Hours 01 Minutes,21111
100000067189_2,Accident 2,100000067189,September 2018,12:40,001 Hours 03 Minutes,21111
100000069515_1,Accident 1,100000069515,January 2008,19:33,000 Hours 28 Minutes,325211
100000069515_2,Accident 2,100000069515,January 2008,19:45,000 Hours 30 Minutes,325211
100000069515_3,Accident 3,100000069515,January 2008,18:40,004 Hours 00 Minutes,32511
100000069515_4,Accident 4,100000069515,July 2006,14:48,002 Hours 42 Minutes,32511
100000069515_5,Accident 5,100000069515,December 2005,05:50,000 Hours 05 Minutes,32511
100000069515_6,Accident 6,100000069515,September 2005,12:49,000 Hours 03 Minutes,325211
100000069515_7,Accident 7,100000069515,March 2004,19:59,096 Hours 00 Minutes,32511
100000070987_1,Accident 1,100000070987,December 2023,07:00,005 Hours 05 Minutes,32411
100000070987_2,Accident 2,100000070987,June 2023,11:45,009 Hours 24 Minutes,32411
100000070987_3,Accident 3,100000070987,May 2023,09:35,154 Hours 00 Minutes,32411
100000070987_4,Accident 4,100000070987,May 2021,15:15,000 Hours 01 Minutes,32411
100000074475_1,Accident 1,100000074475,December 2018,12:40,000 Hours 01 Minutes,32599
100000076687_1,Accident 1,100000076687,December 1996,03:00,000 Hours 10 Minutes,311225
100000077506_1,Accident 1,100000077506,September 2023,11:30,000 Hours 01 Minutes,325998
100000078818_1,Accident 1,100000078818,August 2018,13:19,012 Hours 41 Minutes,325611
100000079489_1,Accident 1,100000079489,August 2008,02:10,006 Hours 36 Minutes,325199
100000079489_2,Accident 2,100000079489,November 2004,03:29,000 Hours 15 Minutes,325199
100000080226_1,Accident 1,100000080226,August 2011,20:00,001 Hours 00 Minutes,22132
100000080903_1,Accident 1,100000080903,June 1998,10:20,001 Hours 30 Minutes,211112
100000081243_1,Accident 1,100000081243,November 2013,00:45,045 Hours 15 Minutes,211112
100000081519_1,Accident 1,100000081519,December 2017,13:36,000 Hours 01 Minutes,32518
100000081733_1,Accident 1,100000081733,June 2020,23:32,000 Hours 32 Minutes,311611
100000082796_1,Accident 1,100000082796,August 2020,05:11,001 Hours 44 Minutes,21113
100000082796_2,Accident 2,100000082796,October 2016,00:34,014 Hours 35 Minutes,21113
100000082796_3,Accident 3,100000082796,November 2015,19:00,044 Hours 47 Minutes,21113
100000083811_1,Accident 1,100000083811,July 2021,13:15,000 Hours 40 Minutes,42469
100000083973_1,Accident 1,100000083973,November 2019,07:20,000 Hours 05 Minutes,42469
100000086809_1,Accident 1,100000086809,January 2020,07:00,000 Hours 02 Minutes,325998
100000088781_1,Accident 1,100000088781,September 2018,23:00,002 Hours 00 Minutes,325998
100000089316_1,Accident 1,100000089316,April 2024,19:30,000 Hours 05 Minutes,32532
100000089316_2,Accident 2,100000089316,March 2023,12:00,000 Hours 10 Minutes,32532
100000089316_3,Accident 3,100000089316,January 2023,04:10,000 Hours 01 Minutes,32532
100000089316_4,Accident 4,100000089316,March 2019,18:30,000 Hours 01 Minutes,32532
100000089771_1,Accident 1,100000089771,December 2021,21:15,000 Hours 35 Minutes,325199
100000090572_1,Accident 1,100000090572,April 2019,05:00,003 Hours 30 Minutes,21113
100000092142_1,Accident 1,100000092142,February 2021,21:15,000 Hours 26 Minutes,32511
100000092375_1,Accident 1,100000092375,February 2017,19:06,000 Hours 45 Minutes,22131
100000093445_1,Accident 1,100000093445,June 2021,05:03,002 Hours 31 Minutes,32411
100000095559_1,Accident 1,100000095559,September 2004,02:30,000 Hours 35 Minutes,31151
100000096932_1,Accident 1,100000096932,March 2020,15:03,000 Hours 40 Minutes,325199
100000097824_1,Accident 1,100000097824,October 2015,07:25,003 Hours 00 Minutes,32518
100000101481_1,Accident 1,100000101481,March 1996,10:00,001 Hours 00 Minutes,325188
100000107797_1,Accident 1,100000107797,April 2021,08:30,000 Hours 30 Minutes,22131
100000107886_1,Accident 1,100000107886,August 2022,03:45,001 Hours 30 Minutes,32411
