facility_chemical_id,facility_id,chemical_id,program_level
43932,100000087862,109,Program Level 3 process
43933,100000087862,77,Program Level 3 process
43934,100000088264,1,Program Level 3 process
43935,100000088442,3,Program Level 3 process
43936,100000088442,9,
43937,100000088442,10,
43938,100000088442,11,
43939,100000088442,4,
43940,100000088442,12,
43941,100000088442,5,
43942,100000088442,83,
43943,100000088442,32,
43944,100000088442,6,
43945,100000088442,76,
43946,100000088442,109,
43947,100000088442,77,
43948,100000088442,97,
43949,100000088442,98,
43950,100000088442,106,
43951,100000088442,103,
43952,100000088442,13,
43953,100000088718,2,Program Level 2 process
43954,100000088718,7,Program Level 2 process
43955,100000088781,22,Program Level 3 process
43956,100000088781,53,Program Level 3 process
43957,100000088781,31,Program Level 3 process
43958,100000088781,71,Program Level 3 process
43959,100000088781,1,Program Level 3 process
43960,100000088781,88,Program Level 3 process
43961,100000088781,1,Program Level 3 process
43962,100000088861,17,Program Level 3 process
43963,100000088861,32,Program Level 3 process
43964,100000088914,2,Program Level 3 process
43965,100000088914,9,Program Level 3 process
43966,100000088914,17,Program Level 3 process
43967,100000088914,9,Program Level 3 process
43968,100000088914,1,Program Level 3 process
43969,100000088914,2,Program Level 3 process
43970,100000088914,4,Program Level 3 process
43971,100000088914,12,Program Level 3 process
43972,100000088914,5,Program Level 3 process
43973,100000088914,17,Program Level 3 process
43974,100000088914,2,Program Level 3 process
43975,100000088914,2,Program Level 3 process
43976,100000088914,24,Program Level 3 process
43977,100000088914,2,Program Level 3 process
43978,100000088914,2,Program Level 3 process
43979,100000088914,2,Program Level 3 process
43980,100000088914,2,Program Level 3 process
43981,100000088914,2,Program Level 3 process
43982,100000088914,3,Program Level 3 process
43983,100000088914,9,
43984,100000088914,4,
43985,100000088914,12,
43986,100000088914,5,
43987,100000088914,83,
43988,100000088914,6,
43989,100000088914,76,
43990,100000088914,17,
43991,100000088914,77,
43992,100000088914,97,
43993,100000088914,98,
43994,100000088914,106,
43995,100000088914,103,
43996,100000088914,44,
43997,100000088914,3,Program Level 3 process
43998,100000088914,9,
43999,100000088914,10,
44000,100000088914,11,
44001,100000088914,4,
44002,100000088914,12,
44003,100000088914,5,
44004,100000088914,6,
44005,100000088914,13,
44006,100000088914,3,Program Level 3 process
44007,100000088914,9,
44008,100000088914,4,
44009,100000088914,12,
44010,100000088914,5,
44011,100000088914,83,
44012,100000088914,32,
44013,100000088914,72,
44014,100000088914,6,
44015,100000088914,17,
44016,100000088914,97,
44017,100000088914,98,
44018,100000088914,85,
44019,100000088914,3,Program Level 3 process
44020,100000088914,9,
44021,100000088914,10,
44022,100000088914,11,
44023,100000088914,4,
44024,100000088914,12,
44025,100000088914,5,
44026,100000088914,6,
44027,100000088914,13,
44028,100000088914,3,Program Level 3 process
44029,100000088914,9,
44030,100000088914,11,
44031,100000088914,4,
44032,100000088914,12,
44033,100000088914,5,
44034,100000088914,6,
44035,100000088914,34,
44036,100000088914,3,Program Level 3 process
44037,100000088914,9,
44038,100000088914,4,
44039,100000088914,12,
44040,100000088914,5,
44041,100000088914,83,
44042,100000088914,32,
44043,100000088914,72,
44044,100000088914,6,
44045,100000088914,17,
44046,100000088914,97,
44047,100000088914,98,
44048,100000088914,13,
44049,100000088914,85,
44050,100000088914,3,Program Level 3 process
44051,100000088914,9,
44052,100000088914,4,
44053,100000088914,12,
44054,100000088914,5,
44055,100000088914,83,
44056,100000088914,32,
44057,100000088914,72,
44058,100000088914,6,
44059,100000088914,17,
44060,100000088914,97,
44061,100000088914,98,
44062,100000088914,13,
44063,100000088914,85,
44064,100000088914,3,Program Level 3 process
44065,100000088914,9,
44066,100000088914,10,
44067,100000088914,12,
44068,100000088914,5,
44069,100000088914,83,
44070,100000088914,72,
44071,100000088914,6,
44072,100000088914,76,
44073,100000088914,109,
44074,100000088914,77,
44075,100000088914,97,
44076,100000088914,98,
44077,100000088914,106,
44078,100000088914,103,
44079,100000088914,13,
44080,100000088914,3,Program Level 3 process
44081,100000088914,9,
44082,100000088914,10,
44083,100000088914,11,
44084,100000088914,4,
44085,100000088914,12,
44086,100000088914,5,
44087,100000088914,83,
44088,100000088914,6,
44089,100000088914,76,
44090,100000088914,17,
44091,100000088914,77,
44092,100000088914,97,
44093,100000088914,98,
44094,100000088914,106,
44095,100000088914,103,
44096,100000088914,13,
44097,100000088914,44,
44098,100000088914,3,Program Level 3 process
44099,100000088914,9,
44100,100000088914,10,
44101,100000088914,11,
44102,100000088914,4,
44103,100000088914,12,
44104,100000088914,5,
44105,100000088914,6,
44106,100000088914,13,
44107,100000088914,3,Program Level 3 process
44108,100000088914,5,
44109,100000088914,72,
44110,100000088914,97,
44111,100000088914,98,
44112,100000088914,3,Program Level 3 process
44113,100000088914,9,
44114,100000088914,6,
44115,100000088914,3,Program Level 3 process
44116,100000088914,9,
44117,100000088914,82,
44118,100000088914,5,
44119,100000088914,6,
44120,100000088914,3,Program Level 3 process
44121,100000088914,4,
44122,100000088914,5,
44123,100000088914,6,
44124,100000088914,17,
44125,100000088914,3,Program Level 3 process
44126,100000088914,32,
44127,100000088914,110,
44128,100000088914,3,Program Level 3 process
44129,100000088914,9,
44130,100000088914,6,
44131,100000088914,3,Program Level 3 process
44132,100000088914,5,
44133,100000088914,83,
44134,100000088914,72,
44135,100000088914,97,
44136,100000088914,98,
44137,100000088914,3,Program Level 3 process
44138,100000088914,9,
44139,100000088914,10,
44140,100000088914,11,
44141,100000088914,4,
44142,100000088914,12,
44143,100000088914,5,
44144,100000088914,83,
44145,100000088914,6,
44146,100000088914,76,
44147,100000088914,17,
44148,100000088914,77,
44149,100000088914,97,
44150,100000088914,98,
44151,100000088914,106,
44152,100000088914,103,
44153,100000088914,13,
44154,100000088914,44,
44155,100000088914,3,Program Level 3 process
44156,100000088914,9,
44157,100000088914,10,
44158,100000088914,11,
44159,100000088914,4,
44160,100000088914,12,
44161,100000088914,5,
44162,100000088914,83,
44163,100000088914,72,
44164,100000088914,6,
44165,100000088914,76,
44166,100000088914,17,
44167,100000088914,109,
44168,100000088914,77,
44169,100000088914,98,
44170,100000088914,106,
44171,100000088914,103,
44172,100000088914,13,
44173,100000088914,44,
44174,100000088914,3,Program Level 3 process
44175,100000088914,9,
44176,100000088914,10,
44177,100000088914,11,
44178,100000088914,4,
44179,100000088914,12,
44180,100000088914,5,
44181,100000088914,6,
44182,100000088914,13,
44183,100000088914,3,Program Level 3 process
44184,100000088914,9,
44185,100000088914,4,
44186,100000088914,12,
44187,100000088914,5,
44188,100000088914,6,
44189,100000088914,3,Program Level 3 process
44190,100000088914,9,
44191,100000088914,10,
44192,100000088914,11,
44193,100000088914,4,
44194,100000088914,12,
44195,100000088914,5,
44196,100000088914,83,
44197,100000088914,6,
44198,100000088914,17,
44199,100000088914,97,
44200,100000088914,98,
44201,100000088914,3,Program Level 3 process
44202,100000088914,9,
44203,100000088914,10,
44204,100000088914,11,
44205,100000088914,4,
44206,100000088914,12,
44207,100000088914,5,
44208,100000088914,6,
44209,100000088914,13,
44210,100000088914,3,Program Level 3 process
44211,100000088914,10,
44212,100000088914,11,
44213,100000088914,4,
44214,100000088914,5,
44215,100000088914,83,
44216,100000088914,32,
44217,100000088914,17,
44218,100000088914,13,
44219,100000088914,44,
44220,100000088914,3,Program Level 3 process
44221,100000088914,9,
44222,100000088914,10,
44223,100000088914,11,
44224,100000088914,4,
44225,100000088914,12,
44226,100000088914,5,
44227,100000088914,83,
44228,100000088914,32,
44229,100000088914,6,
44230,100000088914,17,
44231,100000088914,34,
44232,100000088914,13,
44233,100000088914,44,
44234,100000088914,3,Program Level 3 process
44235,100000088914,9,
44236,100000088914,10,
44237,100000088914,11,
44238,100000088914,4,
44239,100000088914,12,
44240,100000088914,5,
44241,100000088914,6,
44242,100000088914,13,
44243,100000088914,3,Program Level 3 process
44244,100000088914,10,
44245,100000088914,11,
44246,100000088914,4,
44247,100000088914,13,
44248,100000088914,3,Program Level 3 process
44249,100000088914,9,
44250,100000088914,10,
44251,100000088914,11,
44252,100000088914,4,
44253,100000088914,6,
44254,100000088914,13,
44255,100000088914,3,Program Level 3 process
44256,100000088914,9,
44257,100000088914,10,
44258,100000088914,11,
44259,100000088914,4,
44260,100000088914,12,
44261,100000088914,5,
44262,100000088914,83,
44263,100000088914,6,
44264,100000088914,76,
44265,100000088914,17,
44266,100000088914,109,
44267,100000088914,77,
44268,100000088914,97,
44269,100000088914,98,
44270,100000088914,106,
44271,100000088914,103,
44272,100000088914,13,
44273,100000088914,44,
44274,100000088914,3,Program Level 3 process
44275,100000088914,9,
44276,100000088914,10,
44277,100000088914,11,
44278,100000088914,4,
44279,100000088914,12,
44280,100000088914,5,
44281,100000088914,6,
44282,100000088914,17,
44283,100000088914,13,
44284,100000088914,44,
44285,100000089281,3,Program Level 1 process
44286,100000089281,9,
44287,100000089281,10,
44288,100000089281,11,
44289,100000089281,4,
44290,100000089281,12,
44291,100000089281,5,
44292,100000089281,6,
44293,100000089281,3,Program Level 1 process
44294,100000089281,9,
44295,100000089281,11,
44296,100000089281,4,
44297,100000089281,12,
44298,100000089281,5,
44299,100000089281,6,
44300,100000089281,3,Program Level 1 process
44301,100000089281,10,
44302,100000089281,11,
44303,100000089281,4,
44304,100000089281,3,Program Level 1 process
44305,100000089281,9,
44306,100000089281,11,
44307,100000089281,4,
44308,100000089281,12,
44309,100000089281,5,
44310,100000089281,6,
44311,100000089281,3,Program Level 1 process
44312,100000089281,11,
44313,100000089281,4,
44314,100000089281,3,Program Level 1 process
44315,100000089281,9,
44316,100000089281,12,
44317,100000089281,5,
44318,100000089281,6,
44319,100000089316,2,Program Level 3 process
44320,100000089316,73,Program Level 3 process
44321,100000089334,49,Program Level 3 process
44322,100000089334,18,Program Level 3 process
44323,100000089334,33,Program Level 3 process
44324,100000089334,37,Program Level 3 process
44325,100000089334,47,Program Level 3 process
44326,100000089334,37,Program Level 3 process
44327,100000089334,47,Program Level 3 process
44328,100000089334,33,Program Level 3 process
44329,100000089334,47,Program Level 3 process
44330,100000089334,4,Program Level 3 process
44331,100000089575,2,Program Level 2 process
44332,100000089771,30,Program Level 3 process
44333,100000089771,71,Program Level 3 process
44334,100000089771,44,Program Level 3 process
44335,100000089824,56,Program Level 3 process
44336,100000089824,4,Program Level 3 process
44337,100000089824,1,Program Level 3 process
44338,100000089824,17,Program Level 3 process
44339,100000089824,1,Program Level 3 process
44340,100000089824,32,Program Level 3 process
44341,100000089824,83,Program Level 3 process
44342,100000089824,17,Program Level 3 process
44343,100000089824,44,Program Level 3 process
44344,100000089824,3,Program Level 3 process
44345,100000089824,9,
44346,100000089824,10,
44347,100000089824,11,
44348,100000089824,14,
44349,100000089824,4,
44350,100000089824,12,
44351,100000089824,82,
44352,100000089824,5,
44353,100000089824,83,
44354,100000089824,32,
44355,100000089824,72,
44356,100000089824,6,
44357,100000089824,76,
44358,100000089824,17,
44359,100000089824,84,
44360,100000089824,34,
44361,100000089824,108,
44362,100000089824,109,
44363,100000089824,77,
44364,100000089824,97,
44365,100000089824,98,
44366,100000089824,106,
44367,100000089824,103,
44368,100000089824,13,
44369,100000089824,85,
44370,100000089824,44,
44371,100000089824,3,Program Level 3 process
44372,100000089824,9,
44373,100000089824,10,
44374,100000089824,11,
44375,100000089824,14,
44376,100000089824,4,
44377,100000089824,12,
44378,100000089824,82,
44379,100000089824,5,
44380,100000089824,83,
44381,100000089824,32,
44382,100000089824,72,
44383,100000089824,6,
44384,100000089824,76,
44385,100000089824,17,
44386,100000089824,84,
44387,100000089824,34,
44388,100000089824,108,
44389,100000089824,109,
44390,100000089824,77,
44391,100000089824,97,
44392,100000089824,98,
44393,100000089824,106,
44394,100000089824,103,
44395,100000089824,13,
44396,100000089824,85,
44397,100000089824,44,
44398,100000089824,3,Program Level 3 process
44399,100000089824,11,
44400,100000089824,4,
44401,100000089824,17,
44402,100000089824,44,
44403,100000089824,3,Program Level 3 process
44404,100000089824,11,
44405,100000089824,4,
44406,100000089824,17,
44407,100000089824,44,
44408,100000089824,3,Program Level 3 process
44409,100000089824,6,
44410,100000089824,76,
44411,100000089824,34,
44412,100000089824,109,
44413,100000089824,77,
44414,100000089824,106,
44415,100000089824,103,
44416,100000089824,13,
44417,100000089824,3,Program Level 3 process
44418,100000089824,10,
44419,100000089824,11,
44420,100000089824,4,
44421,100000089824,5,
44422,100000089824,83,
44423,100000089824,32,
44424,100000089824,72,
44425,100000089824,17,
44426,100000089824,97,
44427,100000089824,98,
44428,100000089824,85,
44429,100000089824,44,
44430,100000089824,3,Program Level 3 process
44431,100000089824,5,
44432,100000089824,83,
44433,100000089824,32,
44434,100000089824,72,
44435,100000089824,6,
44436,100000089824,76,
44437,100000089824,34,
44438,100000089824,108,
44439,100000089824,109,
44440,100000089824,77,
44441,100000089824,97,
44442,100000089824,98,
44443,100000089824,106,
44444,100000089824,103,
44445,100000089824,13,
44446,100000089824,85,
44447,100000089824,3,Program Level 3 process
44448,100000089824,11,
44449,100000089824,44,
44450,100000089842,1,Program Level 3 process
44451,100000090242,1,Program Level 3 process
44452,100000090395,11,Program Level 3 process
44453,100000090395,4,Program Level 3 process
44454,100000090395,12,Program Level 3 process
44455,100000090395,5,Program Level 3 process
44456,100000090395,3,Program Level 3 process
44457,100000090395,9,
44458,100000090395,12,
44459,100000090395,5,
44460,100000090395,6,
44461,100000090395,3,Program Level 3 process
44462,100000090395,9,
44463,100000090395,11,
44464,100000090395,4,
44465,100000090395,12,
44466,100000090395,5,
44467,100000090395,6,
44468,100000090572,17,Program Level 1 process
44469,100000090572,3,Program Level 1 process
44470,100000090572,9,
44471,100000090572,10,
44472,100000090572,11,
44473,100000090572,4,
44474,100000090572,12,
44475,100000090572,5,
44476,100000090572,6,
44477,100000090705,3,Program Level 3 process
44478,100000090705,9,
44479,100000090705,10,
44480,100000090705,11,
44481,100000090705,4,
44482,100000090705,12,
44483,100000090705,5,
44484,100000090705,6,
44485,100000090723,3,Program Level 1 process
44486,100000090723,9,
44487,100000090723,10,
44488,100000090723,11,
44489,100000090723,4,
44490,100000090723,12,
44491,100000090723,5,
44492,100000090723,6,
44493,100000090723,3,Program Level 1 process
44494,100000090723,9,
44495,100000090723,10,
44496,100000090723,11,
44497,100000090723,4,
44498,100000090723,12,
44499,100000090723,5,
44500,100000090723,6,
44501,100000091679,2,Program Level 3 process
44502,100000091937,9,Program Level 2 process
44503,100000091937,64,Program Level 2 process
44504,100000091937,6,Program Level 2 process
44505,100000091937,9,Program Level 2 process
44506,100000091937,64,Program Level 2 process
44507,100000091937,6,Program Level 2 process
44508,100000092035,1,Program Level 3 process
44509,100000092035,4,Program Level 3 process
44510,100000092053,16,Program Level 3 process
44511,100000092053,44,Program Level 3 process
44512,100000092142,3,Program Level 3 process
44513,100000092142,10,
44514,100000092142,11,
44515,100000092142,4,
44516,100000092142,12,
44517,100000092142,5,
44518,100000092142,83,
44519,100000092142,32,
44520,100000092142,72,
44521,100000092142,17,
44522,100000092142,13,
44523,100000092142,44,
44524,100000092142,3,Program Level 3 process
44525,100000092142,10,
44526,100000092142,13,
44527,100000092142,3,Program Level 3 process
44528,100000092142,10,
44529,100000092142,11,
44530,100000092142,4,
44531,100000092142,12,
44532,100000092142,5,
44533,100000092142,83,
44534,100000092142,72,
44535,100000092142,17,
44536,100000092142,44,
44537,100000092204,2,Program Level 2 process
44538,100000092268,4,Program Level 1 process
44539,100000092268,3,Program Level 1 process
44540,100000092268,9,
44541,100000092268,11,
44542,100000092268,4,
44543,100000092268,12,
44544,100000092268,5,
44545,100000092268,6,
44546,100000092366,4,Program Level 3 process
44547,100000092366,3,Program Level 3 process
44548,100000092366,9,
44549,100000092366,10,
44550,100000092366,11,
44551,100000092366,4,
44552,100000092366,12,
44553,100000092366,5,
44554,100000092366,6,
44555,100000092375,1,Program Level 2 process
44556,100000092375,2,Program Level 2 process
44557,100000092455,4,Program Level 3 process
44558,100000092455,3,Program Level 3 process
44559,100000092455,9,
44560,100000092455,10,
44561,100000092455,11,
44562,100000092455,4,
44563,100000092455,12,
44564,100000092455,5,
44565,100000092455,6,
44566,100000092721,1,Program Level 3 process
44567,100000092721,17,Program Level 3 process
44568,100000092721,3,Program Level 3 process
44569,100000092721,10,
44570,100000092721,11,
44571,100000092721,4,
44572,100000092721,17,
44573,100000092721,13,
44574,100000092767,4,Program Level 1 process
44575,100000092767,3,Program Level 1 process
44576,100000092767,9,
44577,100000092767,11,
44578,100000092767,4,
44579,100000092767,12,
44580,100000092767,5,
44581,100000092767,6,
44582,100000092865,2,Program Level 2 process
44583,100000092865,1,Program Level 2 process
44584,100000092945,2,Program Level 3 process
44585,100000092945,9,Program Level 1 process
44586,100000093043,2,Program Level 3 process
44587,100000093052,1,Program Level 2 process
44588,100000093196,2,Program Level 3 process
44589,100000093427,2,Program Level 2 process
44590,100000093445,24,Program Level 3 process
44591,100000093445,4,Program Level 3 process
44592,100000093445,12,Program Level 3 process
44593,100000093445,5,Program Level 3 process
44594,100000093445,3,Program Level 3 process
44595,100000093445,9,
44596,100000093445,10,
44597,100000093445,11,
44598,100000093445,4,
44599,100000093445,12,
44600,100000093445,5,
44601,100000093445,83,
44602,100000093445,32,
44603,100000093445,6,
44604,100000093445,17,
44605,100000093445,13,
44606,100000093445,85,
44607,100000093445,44,
44608,100000093445,3,Program Level 3 process
44609,100000093445,12,
44610,100000093445,4,
44611,100000093445,11,
44612,100000093445,6,
44613,100000093445,9,
44614,100000093445,32,
44615,100000093445,72,
44616,100000093445,85,
44617,100000093445,83,
44618,100000093445,5,
44619,100000093445,17,
44620,100000093445,44,
44621,100000093445,10,
44622,100000093445,13,
44623,100000093445,3,Program Level 3 process
44624,100000093445,9,
44625,100000093445,4,
44626,100000093445,12,
44627,100000093445,5,
44628,100000093445,3,Program Level 3 process
44629,100000093445,9,
44630,100000093445,10,
44631,100000093445,11,
44632,100000093445,4,
44633,100000093445,12,
44634,100000093445,5,
44635,100000093445,83,
44636,100000093445,32,
44637,100000093445,72,
44638,100000093445,6,
44639,100000093445,17,
44640,100000093445,13,
44641,100000093445,85,
44642,100000093445,44,
44643,100000093445,3,Program Level 3 process
44644,100000093445,10,
44645,100000093445,11,
44646,100000093445,4,
44647,100000093445,12,
44648,100000093445,5,
44649,100000093445,83,
44650,100000093445,32,
44651,100000093445,72,
44652,100000093445,6,
44653,100000093445,17,
44654,100000093445,13,
44655,100000093445,85,
44656,100000093445,44,
44657,100000093445,3,Program Level 3 process
44658,100000093445,9,
44659,100000093445,5,
44660,100000093445,6,
44661,100000093445,3,Program Level 3 process
44662,100000093445,9,
44663,100000093445,10,
44664,100000093445,11,
44665,100000093445,4,
44666,100000093445,12,
44667,100000093445,5,
44668,100000093445,6,
44669,100000093445,13,
44670,100000093445,3,Program Level 3 process
44671,100000093445,9,
44672,100000093445,10,
44673,100000093445,11,
44674,100000093445,4,
44675,100000093445,12,
44676,100000093445,5,
44677,100000093445,83,
44678,100000093445,32,
44679,100000093445,6,
44680,100000093445,17,
44681,100000093445,85,
44682,100000093445,44,
44683,100000093445,3,Program Level 3 process
44684,100000093445,9,
44685,100000093445,10,
44686,100000093445,11,
44687,100000093445,4,
44688,100000093445,12,
44689,100000093445,5,
44690,100000093445,83,
44691,100000093445,32,
44692,100000093445,72,
44693,100000093445,6,
44694,100000093445,17,
44695,100000093445,13,
44696,100000093445,85,
44697,100000093445,44,
44698,100000093445,3,Program Level 3 process
44699,100000093445,9,
44700,100000093445,10,
44701,100000093445,11,
44702,100000093445,4,
44703,100000093445,12,
44704,100000093445,5,
44705,100000093445,6,
44706,100000093445,13,
44707,100000093445,3,Program Level 3 process
44708,100000093445,9,
44709,100000093445,10,
44710,100000093445,11,
44711,100000093445,4,
44712,100000093445,12,
44713,100000093445,5,
44714,100000093445,6,
44715,100000093445,13,
44716,100000093445,3,Program Level 3 process
44717,100000093445,9,
44718,100000093445,10,
44719,100000093445,11,
44720,100000093445,4,
44721,100000093445,12,
44722,100000093445,5,
44723,100000093445,6,
44724,100000093445,13,
44725,100000093445,3,Program Level 3 process
44726,100000093445,9,
44727,100000093445,10,
44728,100000093445,11,
44729,100000093445,4,
44730,100000093445,12,
44731,100000093445,5,
44732,100000093445,32,
44733,100000093445,72,
44734,100000093445,6,
44735,100000093445,34,
44736,100000093445,13,
44737,100000093445,3,Program Level 3 process
44738,100000093445,9,
44739,100000093445,10,
44740,100000093445,11,
44741,100000093445,4,
44742,100000093445,12,
44743,100000093445,5,
44744,100000093445,83,
44745,100000093445,32,
44746,100000093445,72,
44747,100000093445,6,
44748,100000093445,17,
44749,100000093445,13,
44750,100000093445,85,
44751,100000093445,44,
44752,100000093445,3,Program Level 3 process
44753,100000093445,9,
44754,100000093445,10,
44755,100000093445,11,
44756,100000093445,4,
44757,100000093445,12,
44758,100000093445,5,
44759,100000093445,83,
44760,100000093445,32,
44761,100000093445,6,
44762,100000093445,17,
44763,100000093445,85,
44764,100000093445,3,Program Level 3 process
44765,100000093445,9,
44766,100000093445,10,
44767,100000093445,11,
44768,100000093445,4,
44769,100000093445,12,
44770,100000093445,5,
44771,100000093445,83,
44772,100000093445,32,
44773,100000093445,72,
44774,100000093445,6,
44775,100000093445,17,
44776,100000093445,13,
44777,100000093445,85,
44778,100000093445,3,Program Level 3 process
44779,100000093445,10,
44780,100000093445,11,
44781,100000093445,4,
44782,100000093445,12,
44783,100000093445,5,
44784,100000093445,6,
44785,100000093445,13,
44786,100000093463,2,Program Level 2 process
44787,100000093506,24,Program Level 2 process
44788,100000093579,71,Program Level 2 process
44789,100000093579,16,Program Level 2 process
44790,100000093579,84,Program Level 3 process
44791,100000093631,4,Program Level 1 process
44792,100000093631,3,Program Level 1 process
44793,100000093631,10,
44794,100000093631,11,
44795,100000093631,4,
44796,100000093631,5,
44797,100000093935,10,Program Level 1 process
44798,100000093971,16,Program Level 3 process
44799,100000093971,32,Program Level 3 process
44800,100000093971,83,Program Level 3 process
44801,100000093971,83,Program Level 3 process
44802,100000093971,83,Program Level 3 process
44803,100000093971,32,Program Level 3 process
44804,100000093971,16,Program Level 3 process
44805,100000093971,32,Program Level 3 process
44806,100000093971,108,Program Level 3 process
44807,100000093971,16,Program Level 3 process
44808,100000093971,82,Program Level 3 process
44809,100000093971,32,Program Level 3 process
44810,100000094088,7,Program Level 2 process
44811,100000094088,2,Program Level 2 process
44812,100000094122,1,Program Level 3 process
44813,100000094131,1,Program Level 2 process
44814,100000094364,4,Program Level 3 process
44815,100000094364,17,Program Level 3 process
44816,100000094364,4,Program Level 3 process
44817,100000094364,17,Program Level 3 process
44818,100000094364,44,Program Level 3 process
44819,100000094364,4,Program Level 3 process
44820,100000094364,83,Program Level 3 process
44821,100000094364,17,Program Level 3 process
44822,100000094505,2,Program Level 2 process
44823,100000094523,2,Program Level 2 process
44824,100000094578,2,Program Level 2 process
44825,100000094612,7,Program Level 2 process
44826,100000094612,2,Program Level 2 process
44827,100000094667,2,Program Level 2 process
44828,100000094701,1,Program Level 3 process
44829,100000094747,2,Program Level 3 process
44830,100000094907,1,Program Level 2 process
44831,100000094907,1,Program Level 2 process
44832,100000095103,3,Program Level 1 process
44833,100000095103,9,
44834,100000095103,4,
44835,100000095103,12,
44836,100000095103,5,
44837,100000095103,6,
44838,100000095265,2,Program Level 3 process
44839,100000095265,12,Program Level 3 process
44840,100000095265,84,Program Level 3 process
44841,100000095265,6,Program Level 3 process
44842,100000095265,71,Program Level 3 process
44843,100000095265,2,Program Level 3 process
44844,100000095265,84,Program Level 3 process
44845,100000095265,32,Program Level 3 process
44846,100000095265,56,Program Level 3 process
44847,100000095265,12,Program Level 3 process
44848,100000095265,84,Program Level 3 process
44849,100000095283,1,Program Level 2 process
44850,100000095559,1,Program Level 3 process
44851,100000095586,9,Program Level 3 process
44852,100000095728,1,Program Level 2 process
44853,100000096059,1,Program Level 3 process
44854,100000096772,2,Program Level 3 process
44855,100000096932,66,Program Level 3 process
44856,100000096932,16,Program Level 3 process
44857,100000097049,33,Program Level 3 process
44858,100000097049,83,Program Level 3 process
44859,100000097049,17,Program Level 3 process
44860,100000097049,84,Program Level 3 process
44861,100000097272,1,Program Level 3 process
44862,100000097496,16,Program Level 3 process
44863,100000097496,14,Program Level 3 process
44864,100000097496,4,Program Level 3 process
44865,100000097496,1,Program Level 3 process
44866,100000097496,61,Program Level 3 process
44867,100000097548,4,Program Level 3 process
44868,100000097548,3,Program Level 3 process
44869,100000097548,9,
44870,100000097548,10,
44871,100000097548,11,
44872,100000097548,4,
44873,100000097548,12,
44874,100000097548,5,
44875,100000097548,6,
44876,100000097762,9,Program Level 3 process
44877,100000097762,11,Program Level 3 process
44878,100000097762,4,Program Level 3 process
44879,100000097762,12,Program Level 3 process
44880,100000097762,5,Program Level 3 process
44881,100000097762,6,Program Level 3 process
44882,100000097824,78,Program Level 3 process
44883,100000097851,31,Program Level 3 process
44884,100000097851,74,Program Level 3 process
44885,100000097851,56,Program Level 3 process
44886,100000099181,17,Program Level 3 process
44887,100000099181,66,Program Level 3 process
44888,100000099181,16,Program Level 3 process
44889,100000099181,1,Program Level 3 process
44890,100000099181,10,Program Level 3 process
44891,100000099181,3,Program Level 3 process
44892,100000099181,10,
44893,100000099181,11,
44894,100000099181,44,
44895,100000099181,3,Program Level 3 process
44896,100000099181,10,
44897,100000099181,13,
44898,100000099724,1,Program Level 2 process
44899,100000099788,71,Program Level 3 process
44900,100000099788,29,Program Level 3 process
44901,100000099788,53,Program Level 3 process
44902,100000099788,30,Program Level 3 process
44903,100000099788,22,Program Level 3 process
44904,100000099788,123,Program Level 3 process
44905,100000099788,64,Program Level 3 process
44906,100000099788,25,Program Level 3 process
44907,100000099788,19,Program Level 3 process
44908,100000099788,82,Program Level 3 process
44909,100000099788,76,Program Level 3 process
44910,100000099788,108,Program Level 3 process
44911,100000099788,16,Program Level 3 process
44912,100000099788,58,Program Level 3 process
44913,100000099788,23,Program Level 3 process
44914,100000099788,83,Program Level 3 process
44915,100000099788,3,Program Level 3 process
44916,100000099788,9,
44917,100000100357,3,Program Level 3 process
44918,100000100357,9,
44919,100000100357,11,
44920,100000100357,4,
44921,100000100357,12,
44922,100000100357,5,
44923,100000100357,6,
44924,100000100384,9,Program Level 3 process
44925,100000100384,4,Program Level 3 process
44926,100000100384,12,Program Level 3 process
44927,100000100384,82,Program Level 3 process
44928,100000100384,5,Program Level 3 process
44929,100000100384,83,Program Level 3 process
44930,100000100384,32,Program Level 3 process
44931,100000100384,72,Program Level 3 process
44932,100000100384,6,Program Level 3 process
44933,100000100384,76,Program Level 3 process
44934,100000100384,84,Program Level 3 process
44935,100000100384,34,Program Level 3 process
44936,100000100384,108,Program Level 3 process
44937,100000100384,109,Program Level 3 process
44938,100000100384,77,Program Level 3 process
44939,100000100384,97,Program Level 3 process
44940,100000100384,98,Program Level 3 process
44941,100000100384,106,Program Level 3 process
44942,100000100384,103,Program Level 3 process
44943,100000100384,85,Program Level 3 process
44944,100000100384,3,Program Level 3 process
44945,100000100384,11,
44946,100000100384,4,
44947,100000100384,12,
44948,100000100384,5,
44949,100000100384,6,
44950,100000100516,2,Program Level 2 process
44951,100000100669,31,Program Level 3 process
44952,100000100883,3,Program Level 3 process
44953,100000100883,9,
44954,100000100883,10,
44955,100000100883,11,
44956,100000100883,4,
44957,100000100883,12,
44958,100000100883,5,
44959,100000100883,6,
44960,100000100972,2,Program Level 2 process
44961,100000101285,1,Program Level 3 process
44962,100000101285,1,Program Level 3 process
44963,100000101392,3,Program Level 3 process
44964,100000101392,10,
44965,100000101392,11,
44966,100000101392,4,
44967,100000101392,12,
44968,100000101392,5,
44969,100000101392,6,
44970,100000101481,2,Program Level 3 process
44971,100000101775,66,Program Level 3 process
44972,100000101775,1,Program Level 3 process
44973,100000101775,5,Program Level 3 process
