EPA Facility ID,Has Accident,Accident Count,NAICS Code,Accident Details
100000220049,No,0,21113,
100000220058,No,0,21113,
100000220156,No,0,,
100000220174,No,0,,
100000220227,No,0,,
100000220281,No,0,,
100000220307,No,0,21113,
100000220334,No,0,211111,
100000220361,No,0,21113,
100000220502,No,0,211111,
100000220511,No,0,211111,
100000220539,No,0,211111,
100000220593,No,0,21111,
100000220682,No,0,213112,
100000220691,No,0,213112,
100000220708,No,0,213112,
100000220717,No,0,213112,
100000220726,No,0,213112,
100000220735,No,0,213112,
100000220744,No,0,213112,
100000220753,No,0,213112,
100000220762,No,0,213112,
100000220771,No,0,213112,
100000220799,No,0,213112,
100000220806,No,0,21113,
100000220815,No,0,,
100000220833,No,0,,
100000220913,No,0,,
100000220931,No,0,,
100000220968,No,0,,
100000220986,No,0,,
100000220995,No,0,,
100000221039,No,0,211112,
100000221048,No,0,,
100000221146,Yes,1,,"[{'Date of Accident': 'July 2017', 'NAICS Code of Process Involved': '311512'}]"
100000221182,No,0,,
100000221226,No,0,,
100000221324,No,0,,
100000221538,No,0,21113,
100000221547,No,0,211111,
100000221618,No,0,,
100000221707,No,0,,
100000221789,No,0,21113,
100000221949,No,0,21111,
100000221967,No,0,,
100000221994,No,0,,
100000222127,No,0,,
100000222136,No,0,,
100000222163,No,0,211112,
100000222172,No,0,211112,
100000222225,No,0,,
100000222332,No,0,,
100000222369,No,0,211112,
100000222387,No,0,,
100000222396,No,0,,
100000222467,No,0,,
100000222476,No,0,,
100000222485,No,0,,
100000222494,No,0,,
100000222537,No,0,211112,
100000222546,No,0,,
100000222706,No,0,,
100000222715,No,0,,
100000222733,No,0,,
100000222813,No,0,,
100000222975,No,0,21113,
100000223055,No,0,,
100000223064,No,0,,
100000223073,No,0,,
100000223082,No,0,,
100000223144,No,0,21111,
100000223215,No,0,,
100000223386,No,0,211112,
100000223689,No,0,,
100000223858,No,0,,
100000223956,No,0,21113,
100000224161,No,0,,
100000224205,No,0,,
100000224269,No,0,211112,
100000224349,No,0,,
100000224633,No,0,211112,
100000224768,No,0,,
100000224777,No,0,,
100000224811,No,0,211112,
100000224839,No,0,21112,
100000224875,No,0,,
100000224884,No,0,21111,
100000224991,No,0,,
100000225142,No,0,,
100000225213,No,0,21113,
100000225277,No,0,211112,
100000225446,No,0,21113,
100000225473,No,0,,
100000225482,No,0,,
100000225543,No,0,21113,
100000225589,No,0,54171,
100000225758,No,0,,
100000225785,Yes,1,,"[{'Date of Accident': 'April 2020', 'NAICS Code of Process Involved': '21113'}]"
100000225909,Yes,3,,"[{'Date of Accident': 'January 2018', 'NAICS Code of Process Involved': '325199'}, {'Date of Accident': 'April 2017', 'NAICS Code of Process Involved': '325199'}, {'Date of Accident': 'September 2016', 'NAICS Code of Process Involved': '325199'}]"
100000225954,No,0,,
100000225963,No,0,21113,
100000226016,No,0,,
100000226089,No,0,,
100000226123,No,0,,
100000226221,No,0,,
100000226249,No,0,,
100000226329,No,0,,
100000226338,No,0,,
100000226436,No,0,211112,
100000226445,No,0,21113,
100000226515,No,0,21113,
100000226542,No,0,,
100000226668,No,0,21111,
100000226677,No,0,21113,
100000226686,No,0,,
100000226926,No,0,,
100000226944,No,0,,
100000227079,No,0,211112,
100000227097,Yes,1,,"[{'Date of Accident': 'June 2015', 'NAICS Code of Process Involved': '32512'}]"
100000227177,No,0,211112,
100000227202,No,0,21113,
100000227248,Yes,1,21113,"[{'Date of Accident': 'May 2017', 'NAICS Code of Process Involved': '21111'}]"
100000227257,No,0,,
100000227346,No,0,325211,
100000227514,No,0,,
100000227587,No,0,,
100000227621,No,0,42471,
100000227676,No,0,,
100000228023,No,0,42471,
100000228194,No,0,21113,
100000228265,No,0,211112,
100000228452,Yes,1,,"[{'Date of Accident': 'January 2019', 'NAICS Code of Process Involved': '325998'}]"
100000228504,No,0,,
100000228648,No,0,,
100000228782,No,0,,
100000228791,No,0,211111,
100000228997,No,0,21113,
100000229059,No,0,,
100000229068,Yes,1,,"[{'Date of Accident': 'October 2019', 'NAICS Code of Process Involved': '32518'}]"
100000229157,No,0,21113,
100000229273,No,0,,
100000229406,No,0,,
100000229512,No,0,,
100000229567,No,0,21113,
100000229629,No,0,21113,
100000229852,No,0,,
100000230083,No,0,32411,
100000230118,No,0,,
100000230154,No,0,,
100000230163,No,0,,
100000230341,No,0,,
100000230378,No,0,,
100000230396,No,0,,
100000230546,No,0,,
100000230555,No,0,,
100000230626,Yes,5,,"[{'Date of Accident': 'March 2022', 'NAICS Code of Process Involved': '325199'}, {'Date of Accident': 'March 2021', 'NAICS Code of Process Involved': '325199'}, {'Date of Accident': 'October 2019', 'NAICS Code of Process Involved': '325199'}, {'Date of Accident': 'July 2019', 'NAICS Code of Process Involved': '325199'}, {'Date of Accident': 'February 2019', 'NAICS Code of Process Involved': '325199'}]"
100000230653,No,0,,
100000230706,No,0,,
100000230822,No,0,21113,
100000230902,No,0,,
100000230911,No,0,21111,
100000231091,No,0,21113,
100000231108,No,0,,
100000231126,No,0,211112,
100000231171,No,0,211112,
100000231368,No,0,,
100000231545,No,0,,
100000231563,No,0,,
100000231643,Yes,1,,"[{'Date of Accident': 'August 2019', 'NAICS Code of Process Involved': '21111'}]"
100000231812,No,0,,
100000231821,No,0,,
100000231901,No,0,,
100000232009,No,0,,
100000232134,No,0,,
100000232161,No,0,,
100000232214,No,0,,
100000232232,No,0,,
100000232358,No,0,21111,
100000232438,No,0,21113,
100000232456,No,0,,
100000232526,No,0,,
100000232535,No,0,,
100000232553,No,0,,
100000232562,No,0,,
100000232615,No,0,,
100000232624,No,0,,
100000232642,No,0,,
100000232759,No,0,,
100000232777,No,0,,
100000232857,No,0,,
100000232875,No,0,,
100000232991,No,0,,
100000233026,No,0,,
100000233115,No,0,,
100000233133,No,0,48691,
100000233142,No,0,21112,
100000233277,No,0,,
100000233286,No,0,,
100000233366,No,0,213112,
100000233428,No,0,21111,
100000233437,No,0,21113,
100000233446,No,0,21113,
100000233473,No,0,,
100000233482,No,0,,
100000233516,No,0,21113,
100000233598,No,0,,
100000233687,No,0,,
100000233785,No,0,,
100000233829,No,0,,
100000233945,No,0,,
100000234007,Yes,3,32411,"[{'Date of Accident': 'May 2023', 'NAICS Code of Process Involved': '32411'}, {'Date of Accident': 'November 2018', 'NAICS Code of Process Involved': '32411'}, {'Date of Accident': 'September 2017', 'NAICS Code of Process Involved': '32411'}]"
100000234114,No,0,,
100000234123,No,0,32519,
100000234169,No,0,,
100000234212,No,0,,
100000234221,No,0,211112,
100000234383,No,0,,
100000234454,No,0,21113,
100000234472,No,0,,
100000234515,No,0,,
100000234702,No,0,,
100000234819,No,0,42471,
100000234864,No,0,21113,
100000235319,No,0,,
100000235444,No,0,,
100000235612,Yes,2,,"[{'Date of Accident': 'April 2019', 'NAICS Code of Process Involved': '21113'}, {'Date of Accident': 'December 2018', 'NAICS Code of Process Involved': '21113'}]"
100000235667,No,0,211112,
100000235854,No,0,21111,
100000235998,No,0,21113,
100000236069,No,0,,
100000236176,No,0,,
100000236185,No,0,325211,
100000236201,No,0,211112,
100000236327,No,0,,
100000236345,No,0,211112,
100000236504,No,0,,
100000236531,Yes,1,,"[{'Date of Accident': 'June 2017', 'NAICS Code of Process Involved': '42469'}]"
100000236684,No,0,,
100000237031,No,0,211112,
100000237059,No,0,21113,
100000237068,No,0,211112,
100000237111,No,0,21111,
100000237148,No,0,,
100000237166,No,0,,
100000237353,No,0,48621,
100000237558,No,0,,
100000237736,No,0,211111,
100000237745,No,0,211111,
100000237754,No,0,211111,
100000237914,No,0,,
100000237932,No,0,,
100000238094,No,0,21113,
100000238101,No,0,,
100000238174,Yes,1,21111,"[{'Date of Accident': 'January 2021', 'NAICS Code of Process Involved': '21111'}]"
100000238209,No,0,,
100000238316,No,0,,
100000238343,No,0,,
100000238361,No,0,21113,
100000238414,No,0,21113,
100000238469,No,0,21113,
100000238557,Yes,1,,"[{'Date of Accident': 'July 2017', 'NAICS Code of Process Involved': '31181'}]"
100000238566,No,0,,
100000238619,No,0,,
100000238664,No,0,,
100000238762,No,0,,
100000238959,No,0,,
100000238977,No,0,,
100000239048,No,0,,
100000239066,No,0,,
100000239119,No,0,,
100000239226,No,0,211111,
100000239342,No,0,,
100000239351,No,0,,
100000239388,No,0,,
100000239404,Yes,1,,"[{'Date of Accident': 'August 2023', 'NAICS Code of Process Involved': '21113'}]"
100000239431,No,0,,
100000239556,No,0,,
100000239565,No,0,21113,
100000239583,No,0,21113,
100000239654,No,0,211112,
100000239734,No,0,,
100000239841,No,0,,
100000239903,No,0,21111,
100000239967,No,0,21113,
100000239976,No,0,,
100000239985,No,0,,
100000240134,No,0,,
100000240143,No,0,,
100000240544,No,0,,
100000240642,No,0,,
100000240759,No,0,21113,
100000240811,No,0,,
100000240964,No,0,21111,
100000241044,No,0,,
100000241062,No,0,,
100000241151,No,0,,
100000241614,No,0,,
100000241847,No,0,21111,
100000241865,No,0,21113,
100000241918,No,0,,
100000242105,No,0,,
100000242114,No,0,,
100000242141,No,0,,
100000242169,No,0,,
100000242427,No,0,,
100000242524,No,0,21113,
100000242533,No,0,21113,
100000242597,No,0,,
100000242677,No,0,,
100000242784,No,0,,
100000242793,No,0,21113,
100000242828,No,0,21113,
100000242882,Yes,1,21113,"[{'Date of Accident': 'May 2022', 'NAICS Code of Process Involved': '21113'}]"
100000242944,No,0,,
100000243079,No,0,21113,
100000243113,No,0,,
100000243177,No,0,,
100000243195,No,0,,
100000243284,No,0,32519,
100000243293,No,0,,
100000243328,No,0,,
100000243541,No,0,,
100000243756,No,0,,
100000243774,No,0,,
100000243783,No,0,21111,
100000243792,No,0,21111,
100000243845,No,0,,
100000243952,No,0,,
100000243961,No,0,,
100000244103,No,0,21113,
100000244176,No,0,,
100000244201,No,0,,
100000244336,No,0,,
100000244407,No,0,,
100000244416,No,0,,
100000244443,No,0,,
100000244452,No,0,21113,
100000244461,No,0,21113,
100000244522,No,0,,
100000244531,No,0,,
100000244559,No,0,,
100000244979,No,0,,
100000245004,No,0,,
100000245095,No,0,21111,
100000245102,No,0,,
100000245111,No,0,,
100000245237,No,0,21113,
100000245308,No,0,,
100000245317,No,0,,
100000245406,No,0,,
100000245503,No,0,,
100000245629,Yes,1,,"[{'Date of Accident': 'February 2021', 'NAICS Code of Process Involved': '42471'}]"
100000245638,No,0,,
100000245674,No,0,,
100000245772,No,0,,
100000245889,No,0,,
100000245996,No,0,,
100000246003,No,0,,
100000246085,No,0,,
100000246129,No,0,,
100000246138,No,0,21113,
100000246334,No,0,,
100000246343,No,0,,
100000246423,No,0,,
100000246478,No,0,,
100000246502,No,0,,
100000246511,No,0,,
100000246539,No,0,,
100000246548,No,0,,
100000246762,No,0,,
100000246959,No,0,,
100000247057,Yes,1,,"[{'Date of Accident': 'June 2023', 'NAICS Code of Process Involved': '49312'}]"
100000247075,No,0,,
100000247084,No,0,49319,
100000247299,No,0,,
100000247459,No,0,,
100000247501,No,0,,
100000247565,No,0,,
100000247618,No,0,,
100000247636,No,0,,
100000247734,No,0,,
100000247814,No,0,21113,
100000247903,No,0,21111,
100000248029,No,0,21113,
100000248056,No,0,,
100000248083,No,0,,
100000248127,No,0,,
100000248252,No,0,,
100000248396,No,0,,
100000248671,No,0,,
100000248779,No,0,,
100000248813,No,0,,
100000248948,No,0,,
100000248984,Yes,1,,"[{'Date of Accident': 'July 2022', 'NAICS Code of Process Involved': '21111'}]"
100000249019,No,0,,
100000249082,No,0,,
100000249117,No,0,,
100000249144,No,0,,
100000249297,No,0,,
100000249331,No,0,,
100000249359,No,0,,
100000249368,No,0,21113,
100000249411,No,0,,
100000249821,No,0,,
100000249885,No,0,,
100000249947,No,0,,
100000250015,No,0,,
100000250051,No,0,,
100000250202,No,0,,
100000250239,No,0,,
100000250587,Yes,1,,"[{'Date of Accident': 'July 2024', 'NAICS Code of Process Involved': '21113'}]"
100000250658,No,0,,
100000250694,No,0,,
100000250925,No,0,,
100000250961,No,0,21111,
100000250998,No,0,,
100000251121,No,0,,
100000251265,No,0,325998,
100000251309,No,0,,
100000251363,No,0,,
100000251372,No,0,22121,
100000251381,No,0,,
100000251416,No,0,32411,
100000251443,No,0,,
100000251693,No,0,,
100000251755,No,0,,
100000251764,No,0,,
100000251862,No,0,,
100000251899,Yes,1,21113,"[{'Date of Accident': 'April 2024', 'NAICS Code of Process Involved': '21113'}]"
100000252139,No,0,,
100000252148,No,0,21113,
100000252371,No,0,,
100000252585,No,0,,
100000252674,No,0,,
100000253218,No,0,49319,
100000253281,No,0,,
100000253405,No,0,,
100000253432,No,0,,
100000253691,No,0,,
100000253753,No,0,,
100000253799,No,0,21112,
100000253806,No,0,21112,
100000253815,No,0,21112,
100000253824,No,0,21112,
100000253833,No,0,21112,
100000253842,No,0,21112,
100000254164,No,0,,
100000254235,No,0,,
100000254379,No,0,,
100000254413,No,0,,
100000254422,No,0,,
100000254529,No,0,,
100000254672,No,0,,
100000254707,No,0,,
100000254734,No,0,,
100000254789,No,0,,
100000255056,No,0,,
100000000722,Yes,2,,"[{'Date of Accident': 'July 1996', 'NAICS Code of Process Involved': '22131'}, {'Date of Accident': 'June 1995', 'NAICS Code of Process Involved': '22131'}]"
100000000768,Yes,1,,"[{'Date of Accident': 'January 1996', 'NAICS Code of Process Involved': '22131'}]"
100000018688,Yes,1,,"[{'Date of Accident': 'July 2007', 'NAICS Code of Process Involved': '22132'}]"
100000020327,Yes,2,,"[{'Date of Accident': 'November 2018', 'NAICS Code of Process Involved': '32411'}, {'Date of Accident': 'March 2018', 'NAICS Code of Process Involved': '32411'}]"
100000024341,No,0,,
100000026964,No,0,,
100000027008,No,0,,
100000027106,No,0,,
100000027124,Yes,1,,"[{'Date of Accident': 'July 2019', 'NAICS Code of Process Involved': '22132'}]"
100000027936,No,0,,
100000029104,No,0,,
100000029195,No,0,,
100000031903,No,0,,
100000037694,No,0,,
100000040546,No,0,,
100000044374,No,0,,
100000045514,No,0,,
100000045603,No,0,,
100000054549,No,0,,
100000054594,No,0,,
100000055156,Yes,2,,"[{'Date of Accident': 'December 2022', 'NAICS Code of Process Involved': '221112'}, {'Date of Accident': 'January 2022', 'NAICS Code of Process Involved': '221112'}]"
100000056397,No,0,,
100000056958,No,0,,
100000057029,No,0,,
100000057092,No,0,21113,
100000058108,No,0,21111,
100000060337,Yes,1,211112,"[{'Date of Accident': 'October 2014', 'NAICS Code of Process Involved': '211112'}]"
100000063361,Yes,1,,"[{'Date of Accident': 'January 2015', 'NAICS Code of Process Involved': '33141'}]"
100000064869,No,0,211112,
100000066484,No,0,,
100000067009,No,0,,
100000074947,No,0,,
100000077515,No,0,,
100000077944,No,0,,
100000078756,No,0,211112,
100000080422,No,0,,
100000083287,No,0,,
100000088807,No,0,,
100000094658,No,0,,
100000094685,No,0,,
100000097897,No,0,,
100000099902,Yes,1,,"[{'Date of Accident': 'February 2012', 'NAICS Code of Process Involved': '325311'}]"
100000103808,No,0,,
100000106262,No,0,,
100000106351,No,0,21111,
100000108028,No,0,,
100000108091,No,0,,
100000109438,No,0,,
100000110079,No,0,32411,
100000113405,No,0,,
100000115181,No,0,,
100000115742,No,0,,
100000118543,No,0,,
100000121174,Yes,1,,"[{'Date of Accident': 'January 2020', 'NAICS Code of Process Involved': '32518'}]"
100000122495,No,0,,
100000128364,Yes,1,,"[{'Date of Accident': 'August 2013', 'NAICS Code of Process Involved': '31152'}]"
100000128809,No,0,,
100000136934,Yes,1,,"[{'Date of Accident': 'May 2023', 'NAICS Code of Process Involved': '33141'}]"
100000138451,No,0,211112,
100000139165,No,0,,
100000146683,Yes,3,,"[{'Date of Accident': 'January 2020', 'NAICS Code of Process Involved': '33141'}, {'Date of Accident': 'January 2017', 'NAICS Code of Process Involved': '33141'}, {'Date of Accident': 'October 2016', 'NAICS Code of Process Involved': '33141'}]"
100000147922,No,0,,
100000148752,No,0,,
100000149047,No,0,,
100000150383,Yes,1,,"[{'Date of Accident': 'June 2019', 'NAICS Code of Process Involved': '32518'}]"
100000151774,No,0,,
100000152229,No,0,,
100000152274,No,0,,
100000152283,No,0,,
100000152345,No,0,,
100000152354,No,0,,
100000156243,No,0,,
100000156948,Yes,1,211112,"[{'Date of Accident': 'December 1997', 'NAICS Code of Process Involved': '211112'}]"
100000157732,Yes,1,,"[{'Date of Accident': 'July 1998', 'NAICS Code of Process Involved': '22132'}]"
100000158492,No,0,54199,
100000159259,No,0,,
100000159669,No,0,,
100000162762,No,0,,
100000165377,No,0,,
100000165466,No,0,,
100000168409,No,0,,
100000169391,No,0,,
100000170174,No,0,,
100000171592,No,0,,
100000173796,No,0,,
100000173885,No,0,,
100000174866,No,0,,
100000176454,No,0,,
100000176837,No,0,,
100000176908,No,0,,
100000180699,No,0,,
100000180831,No,0,,
100000181199,No,0,211112,
100000184034,No,0,,
100000184258,No,0,,
100000189244,No,0,,
100000189379,Yes,1,,"[{'Date of Accident': 'December 2019', 'NAICS Code of Process Involved': '311811'}]"
100000193382,Yes,1,211112,"[{'Date of Accident': 'September 2007', 'NAICS Code of Process Involved': '211112'}]"
100000193505,No,0,,
100000194504,No,0,,
100000194577,No,0,,
100000195889,No,0,21113,
100000199359,No,0,,
100000199554,No,0,,
100000200123,No,0,,
100000200668,No,0,21111,
100000202522,No,0,,
100000202808,No,0,,
100000203031,No,0,,
100000203246,No,0,21113,
100000203488,No,0,,
100000203816,No,0,,
100000204735,No,0,,
100000208722,No,0,,
100000209428,No,0,,
100000209721,No,0,21113,
100000209749,No,0,211112,
100000210513,No,0,,
100000211549,No,0,,
100000211594,No,0,211111,
100000211923,No,0,,
100000212218,No,0,,
100000214216,No,0,,
100000221066,No,0,21113,
100000221075,No,0,21113,
100000221164,No,0,,
100000223304,No,0,,
100000225197,No,0,,
100000225856,No,0,,
100000228176,No,0,21113,
100000233507,No,0,,
100000233712,No,0,,
100000235104,No,0,21113,
100000235122,No,0,21113,
100000237497,No,0,,
100000237665,No,0,,
100000238307,No,0,,
100000244238,No,0,,
100000246806,No,0,,
100000249224,No,0,,
100000252175,No,0,,
100000252424,No,0,,
100000253263,No,0,,
100000001302,No,0,,
100000001749,No,0,,
100000003952,No,0,,
100000005674,No,0,,
100000006806,No,0,,
100000008412,No,0,,
100000012336,No,0,,
100000012853,No,0,,
100000013424,No,0,,
100000013754,No,0,,
100000017233,No,0,,
100000017796,No,0,,
100000020041,No,0,,
100000020461,No,0,,
100000022094,No,0,,
100000025395,No,0,,
100000026713,No,0,,
100000027179,No,0,,
100000027286,No,0,,
100000027491,No,0,,
100000027543,No,0,,
100000027589,No,0,,
100000027767,No,0,,
100000027874,No,0,,
100000027909,No,0,,
100000028132,No,0,,
100000029685,No,0,,
100000034465,No,0,,
100000038103,No,0,,
100000038112,No,0,,
100000038327,No,0,,
100000038407,No,0,,
100000038586,Yes,1,,"[{'Date of Accident': 'January 2009', 'NAICS Code of Process Involved': '311612'}]"
100000040617,No,0,,
100000041741,No,0,,
100000041812,No,0,,
100000042492,No,0,,
100000042508,No,0,,
100000043614,No,0,,
100000043865,No,0,,
100000044588,No,0,,
100000045391,No,0,,
100000046032,No,0,,
100000046434,No,0,,
100000046719,No,0,,
100000047022,No,0,,
100000050464,No,0,,
100000051454,No,0,,
100000051604,No,0,,
100000051739,No,0,,
100000051882,No,0,,
100000051999,Yes,1,,"[{'Date of Accident': 'October 1994', 'NAICS Code of Process Involved': '22132'}]"
100000053032,No,0,,
100000053906,No,0,,
100000055012,No,0,,
100000056066,No,0,,
100000056556,No,0,,
100000056743,No,0,,
100000058956,No,0,,
100000061675,Yes,1,,"[{'Date of Accident': 'May 2005', 'NAICS Code of Process Involved': '22132'}]"
100000061755,Yes,4,,"[{'Date of Accident': 'October 2023', 'NAICS Code of Process Involved': '32519'}, {'Date of Accident': 'September 2023', 'NAICS Code of Process Involved': '32519'}, {'Date of Accident': 'June 2023', 'NAICS Code of Process Involved': '32519'}, {'Date of Accident': 'March 2022', 'NAICS Code of Process Involved': '32519'}]"
100000061915,No,0,,
100000061988,No,0,,
100000062497,No,0,,
100000062754,No,0,,
100000064093,No,0,,
100000064459,No,0,,
100000066402,No,0,,
100000066803,No,0,,
100000067474,No,0,,
100000067526,No,0,,
100000068678,Yes,1,,"[{'Date of Accident': 'June 2003', 'NAICS Code of Process Involved': '22132'}]"
100000070399,No,0,,
100000070683,No,0,,
100000070843,No,0,,
100000071619,No,0,562211,
100000073305,No,0,,
100000073449,No,0,,
100000073494,No,0,,
100000074821,No,0,,
100000075063,No,0,,
100000075786,No,0,,
100000075848,No,0,,
100000075937,No,0,,
100000076641,No,0,,
100000077105,Yes,2,,"[{'Date of Accident': 'June 2023', 'NAICS Code of Process Involved': '325199'}, {'Date of Accident': 'March 2022', 'NAICS Code of Process Involved': '325199'}]"
100000078881,No,0,,
100000078907,No,0,,
100000079434,No,0,,
100000080556,No,0,,
100000080618,No,0,,
100000081715,No,0,,
100000082787,No,0,,
100000086578,No,0,,
100000086961,No,0,,
100000087489,No,0,,
100000089076,No,0,,
100000091429,No,0,,
100000091624,No,0,,
100000092785,No,0,,
100000092918,Yes,2,,"[{'Date of Accident': 'February 2018', 'NAICS Code of Process Involved': '32211'}, {'Date of Accident': 'January 2018', 'NAICS Code of Process Involved': '32211'}]"
100000093169,No,0,,
100000098538,No,0,,
100000099671,No,0,,
100000099993,No,0,,
100000100213,No,0,,
100000100295,No,0,,
100000101962,No,0,,
100000102514,No,0,,
100000102596,No,0,,
100000102818,No,0,,
100000102872,No,0,,
100000105334,No,0,,
100000111906,No,0,,
100000112488,No,0,,
100000112996,No,0,,
100000113067,No,0,,
100000113281,Yes,1,,"[{'Date of Accident': 'May 2021', 'NAICS Code of Process Involved': '325199'}]"
100000114217,No,0,,
100000114486,No,0,,
100000114556,No,0,,
100000114716,No,0,,
100000115332,No,0,,
100000115797,No,0,,
100000117205,No,0,,
100000117553,No,0,,
100000121744,No,0,,
100000122093,No,0,,
100000123993,No,0,,
100000124055,No,0,,
100000124466,No,0,,
100000124876,No,0,,
100000125731,No,0,,
100000125786,No,0,,
100000125937,Yes,3,,"[{'Date of Accident': 'October 2000', 'NAICS Code of Process Involved': '332813'}, {'Date of Accident': 'December 1998', 'NAICS Code of Process Involved': '332813'}, {'Date of Accident': 'February 1995', 'NAICS Code of Process Involved': '332813'}]"
100000126437,No,0,,
100000126525,No,0,,
100000126874,No,0,,
100000127025,No,0,,
100000128444,No,0,,
100000128499,No,0,,
100000128596,No,0,,
100000129265,No,0,,
100000129434,No,0,,
100000129639,No,0,,
100000129755,Yes,1,,"[{'Date of Accident': 'June 2019', 'NAICS Code of Process Involved': '311615'}]"
100000130262,No,0,,
100000130306,No,0,,
100000130422,Yes,1,,"[{'Date of Accident': 'March 2009', 'NAICS Code of Process Involved': '22132'}]"
100000130636,No,0,,
100000130654,No,0,,
100000130672,No,0,,
100000131225,No,0,,
100000131332,No,0,,
100000131528,No,0,,
100000132153,No,0,,
100000133713,No,0,,
100000133768,No,0,,
100000138111,Yes,1,,"[{'Date of Accident': 'August 2022', 'NAICS Code of Process Involved': '31212'}]"
100000141278,No,0,,
100000142151,No,0,,
100000145256,No,0,,
100000145522,No,0,,
100000146335,No,0,,
100000147165,No,0,,
100000150329,No,0,,
100000153308,No,0,,
100000154691,No,0,,
100000154806,No,0,,
100000155869,No,0,,
100000157073,No,0,,
100000158198,No,0,,
100000158367,No,0,,
100000159696,No,0,,
100000161022,No,0,,
100000163887,No,0,,
100000164742,No,0,,
100000166759,No,0,,
100000167552,No,0,,
100000167669,No,0,,
100000167678,No,0,,
100000167687,No,0,,
100000167776,No,0,,
100000167794,No,0,,
100000168301,No,0,,
100000170218,No,0,,
100000170469,No,0,,
100000171084,No,0,,
100000171459,No,0,,
100000171921,No,0,,
100000174045,No,0,,
100000175384,No,0,,
100000175801,No,0,,
100000176436,No,0,,
100000176506,No,0,,
100000178773,No,0,,
100000179139,No,0,,
100000180038,No,0,,
100000181554,No,0,,
100000183883,No,0,,
100000184944,No,0,,
100000185131,No,0,,
100000185275,No,0,,
100000185284,No,0,,
100000185293,No,0,,
100000187772,No,0,,
100000190946,No,0,,
100000192007,No,0,,
100000193131,No,0,,
100000193417,No,0,,
100000196496,No,0,,
100000198001,No,0,,
100000200249,No,0,,
100000200338,No,0,,
100000201211,No,0,,
100000204085,No,0,,
100000204806,No,0,,
100000205173,No,0,,
100000205912,No,0,,
100000206332,No,0,,
100000206939,No,0,,
100000209142,No,0,,
100000209482,No,0,,
100000211344,No,0,,
100000213271,No,0,,
100000216802,No,0,,
100000217106,No,0,,
100000220352,No,0,,
100000220646,No,0,,
100000221217,No,0,,
100000223028,No,0,,
100000223625,No,0,,
100000224296,No,0,,
100000224688,No,0,,
100000226935,No,0,,
100000227998,No,0,,
100000229077,No,0,,
100000230895,No,0,325412,
100000233151,No,0,,
100000235328,No,0,,
100000235989,No,0,,
100000236096,No,0,,
100000238218,No,0,,
100000238771,No,0,,
100000239217,No,0,,
100000243621,No,0,,
100000247253,No,0,,
100000247271,No,0,,
100000247431,No,0,,
100000250649,No,0,,
100000251425,No,0,,
100000251504,No,0,,
100000252415,No,0,,
100000253147,No,0,,
100000254486,No,0,,
100000111176,No,0,,
100000022511,No,0,,
100000070415,No,0,,
100000074965,No,0,,
100000080912,No,0,,
100000081083,No,0,,
100000088601,No,0,,
100000160274,Yes,1,,"[{'Date of Accident': 'May 2022', 'NAICS Code of Process Involved': '311513'}]"
100000168294,No,0,,
100000175927,No,0,,
100000177505,No,0,,
100000216839,No,0,,
100000225981,No,0,,
100000230412,No,0,,
100000230421,No,0,,
100000230458,No,0,,
100000230467,No,0,,
100000230476,No,0,,
100000230485,No,0,,
100000230494,No,0,,
100000230519,No,0,,
100000230528,No,0,,
100000230537,No,0,,
100000230797,No,0,,
100000233419,No,0,,
100000244309,No,0,,
100000244513,No,0,,
100000245282,No,0,,
100000248608,No,0,,
100000250211,No,0,,
100000250499,No,0,,
100000250934,No,0,,
100000251176,No,0,,
100000252291,No,0,,
100000001240,No,0,,
100000001268,No,0,,
100000003444,No,0,,
100000003541,No,0,,
100000006405,No,0,,
100000007798,No,0,,
100000014245,No,0,,
100000014389,No,0,,
100000014824,No,0,,
100000015191,No,0,,
100000017377,No,0,,
100000019491,No,0,,
100000021834,No,0,,
100000022263,No,0,,
100000023244,No,0,,
100000025484,No,0,,
100000025545,No,0,,
100000025992,No,0,,
100000027035,No,0,,
100000027053,No,0,,
100000027099,No,0,,
100000027142,No,0,,
100000027151,No,0,,
100000027213,No,0,,
100000027295,No,0,,
100000027357,No,0,,
100000027366,No,0,,
100000027375,No,0,,
100000027419,No,0,,
100000027446,No,0,,
100000027598,No,0,,
100000027614,No,0,,
100000027669,No,0,,
100000027785,No,0,,
100000027794,No,0,,
100000027856,No,0,,
100000028034,No,0,,
100000028169,No,0,,
100000028203,No,0,,
100000028221,No,0,,
100000028258,No,0,,
100000028276,No,0,,
100000028294,No,0,,
100000029033,No,0,,
100000029426,No,0,,
100000029603,No,0,,
100000029621,No,0,,
100000029738,No,0,,
100000029756,No,0,,
100000031468,No,0,,
100000031618,No,0,,
100000032047,No,0,,
100000032485,No,0,,
100000033625,No,0,,
100000034278,No,0,,
100000034946,No,0,,
100000035534,No,0,,
100000035598,No,0,,
100000036935,No,0,,
100000036971,No,0,,
100000037408,No,0,,
100000038121,No,0,,
100000039282,No,0,,
100000041199,No,0,,
100000041233,No,0,,
100000044686,No,0,,
100000045881,No,0,,
100000046899,No,0,,
100000048307,No,0,,
